-0.25 -0.56 0.06 342.06 51.17 6.92 0.8 -0.02 0.0 85 1
-0.03 -0.38 -0.27 342.07 49.94 6.87 0.79 -0.0 0.0 86 1
-0.03 -0.38 -0.27 342.07 49.94 6.87 0.75 0.02 0.0 87 1
-0.03 -0.38 -0.27 342.07 49.94 6.87 0.75 0.03 0.0 88 1
0.05 -0.26 -0.16 342.01 49.34 6.86 0.74 0.03 0.0 89 1
0.11 -0.24 -0.01 341.99 49.14 6.88 0.74 0.02 0.0 90 1
0.1 -0.18 0.08 341.97 48.93 6.89 0.75 0.02 0.0 91 1
0.1 -0.18 0.08 341.94 48.73 6.91 0.75 0.02 0.0 92 1
0.04 -0.27 0.08 341.91 48.52 6.93 0.76 0.01 0.0 93 1
0.04 -0.27 0.08 341.91 48.52 6.93 0.76 0.01 0.0 94 1
0.0 -0.25 0.16 341.88 48.3 6.95 0.77 0.0 0.0 95 1
0.0 -0.25 0.16 341.88 48.3 6.95 0.77 0.0 0.0 96 1
-0.06 -0.27 0.17 341.85 48.1 6.98 0.79 -0.0 0.0 97 1
-0.06 -0.27 0.17 341.82 47.88 7.0 0.79 -0.0 0.0 98 1
-0.09 -0.31 0.1 341.79 47.67 7.03 0.8 -0.0 0.0 99 1
-0.06 -0.32 0.11 341.79 47.67 7.03 0.81 -0.0 0.0 100 1
-0.06 -0.31 0.01 341.79 47.67 7.03 0.81 -0.0 0.0 101 1
-0.06 -0.31 0.01 341.69 47.23 7.09 0.82 0.0 0.0 102 1
-0.07 -0.35 0.06 341.65 46.99 7.11 0.82 0.0 0.0 103 1
-0.09 -0.39 0.03 341.62 46.8 7.13 0.81 0.0 0.0 104 1
-0.09 -0.39 0.03 341.62 46.8 7.13 0.81 0.0 0.0 105 1
-0.09 -0.39 0.06 341.59 46.58 7.15 0.81 0.01 0.0 106 1
-0.04 -0.32 0.11 341.57 46.37 7.17 0.8 0.02 0.0 107 1
-0.08 -0.37 0.16 341.57 46.37 7.17 0.8 0.02 0.0 108 1
-0.08 -0.37 0.16 341.54 46.15 7.19 0.8 0.02 0.0 109 1
-0.08 -0.37 0.16 341.54 46.15 7.19 0.8 0.02 0.0 110 1
-0.08 -0.37 0.16 341.54 46.15 7.19 0.8 0.02 0.0 111 1
-0.06 -0.34 0.08 341.51 45.93 7.2 0.81 0.03 0.0 112 1
-0.04 -0.36 0.06 341.46 45.5 7.23 0.82 0.04 0.0 113 1
0.03 -0.3 -0.12 341.42 45.29 7.24 0.83 0.04 0.0 114 1
0.03 -0.3 -0.12 341.42 45.29 7.24 0.83 0.04 0.0 115 1
0.03 -0.3 -0.12 341.38 45.07 7.26 0.83 0.04 0.0 116 1
0.03 -0.2 -0.2 341.34 44.85 7.28 0.84 0.05 0.0 117 1
0.08 -0.14 -0.28 341.34 44.85 7.28 0.84 0.05 0.0 118 1
0.08 -0.14 -0.28 341.31 44.63 7.3 0.84 0.05 0.0 119 1
0.08 -0.14 -0.28 341.31 44.63 7.3 0.84 0.05 0.0 120 1
0.08 -0.14 -0.28 341.31 44.63 7.3 0.84 0.05 0.0 121 1
0.1 -0.09 -0.36 341.22 44.17 7.34 0.84 0.05 0.0 122 1
0.06 -0.09 -0.51 341.18 43.94 7.36 0.83 0.05 0.0 123 1
0.14 -0.05 -0.43 341.18 43.94 7.36 0.82 0.04 0.0 124 1
0.14 -0.05 -0.43 341.18 43.94 7.36 0.82 0.04 0.0 125 1
0.13 -0.01 -0.37 341.18 43.94 7.36 0.82 0.04 0.0 126 1
0.13 0.04 -0.35 341.1 43.49 7.42 0.81 0.03 0.0 127 1
0.13 0.04 -0.35 341.06 43.26 7.45 0.81 0.02 0.0 128 1
0.16 0.04 -0.36 341.01 43.02 7.48 0.81 0.02 0.0 129 1
0.16 0.04 -0.36 341.01 43.02 7.48 0.81 0.02 0.0 130 1
0.11 -0.02 -0.44 340.97 42.82 7.51 0.8 0.01 0.0 131 1
0.12 -0.05 -0.51 340.9 42.38 7.59 0.8 0.0 0.0 132 1
0.12 -0.05 -0.51 340.9 42.38 7.59 0.8 0.0 0.0 133 1
0.12 -0.05 -0.51 340.9 42.38 7.59 0.8 0.0 0.0 134 1
0.12 -0.05 -0.51 340.9 42.38 7.59 0.8 -0.01 0.0 135 1
0.1 -0.09 -0.63 340.78 41.7 7.73 0.8 -0.01 0.0 136 1
0.11 -0.05 -0.68 340.78 41.7 7.73 0.8 -0.01 0.0 137 1
0.03 -0.12 -0.74 340.74 41.5 7.78 0.79 -0.01 0.0 138 1
0.03 -0.12 -0.74 340.74 41.5 7.78 0.79 -0.01 0.0 139 1
0.08 -0.13 -0.7 340.67 41.08 7.89 0.79 -0.01 0.0 140 1
0.05 -0.13 -0.7 340.62 40.88 7.96 0.75 -0.01 0.0 141 1
-0.0 -0.15 -0.6 340.62 40.88 7.96 0.75 -0.01 0.0 142 1
-0.0 -0.15 -0.6 340.62 40.88 7.96 0.75 -0.01 0.0 143 1
-0.0 -0.15 -0.6 340.62 40.88 7.96 0.72 -0.01 0.0 144 1
-0.06 -0.13 -0.36 340.52 40.46 8.09 0.7 -0.01 0.0 145 1
-0.04 -0.16 -0.27 340.46 40.29 8.14 0.69 -0.0 0.0 146 1
-0.06 -0.13 -0.17 340.41 40.1 8.2 0.69 -0.0 0.0 147 1
-0.06 -0.13 -0.17 340.41 40.1 8.2 0.69 -0.0 0.0 148 1
-0.06 -0.14 0.05 340.37 39.91 8.26 0.68 -0.0 0.0 149 1
-0.03 -0.09 0.11 340.32 39.72 8.32 0.68 -0.0 0.0 150 1
-0.03 -0.09 0.1 340.26 39.53 8.37 0.69 -0.0 0.0 151 1
-0.03 -0.09 0.1 340.26 39.53 8.37 0.69 -0.0 0.0 152 1
-0.03 -0.09 0.1 340.26 39.53 8.37 0.7 -0.0 0.0 153 1
-0.09 -0.07 -0.03 340.18 39.15 8.47 0.71 -0.0 0.0 154 1
-0.1 -0.08 -0.06 340.14 38.95 8.52 0.72 0.0 0.0 155 1
-0.1 -0.08 -0.06 340.14 38.95 8.52 0.72 0.0 0.0 156 1
-0.1 -0.08 -0.06 340.14 38.95 8.52 0.72 0.0 0.0 157 1
-0.03 -0.17 -0.15 340.14 38.95 8.52 0.73 0.01 0.0 158 1
-0.06 -0.16 -0.27 340.0 38.36 8.66 0.73 0.02 0.0 159 1
-0.06 -0.16 -0.27 339.95 38.14 8.7 0.73 0.02 0.0 160 1
-0.03 -0.14 -0.34 339.95 38.14 8.7 0.73 0.02 0.0 161 1
-0.03 -0.14 -0.34 339.95 38.14 8.7 0.73 0.02 0.0 162 1
0.05 -0.12 -0.25 339.95 38.14 8.7 0.73 0.04 0.0 163 1
0.05 -0.12 -0.25 339.81 37.56 8.84 0.72 0.04 0.0 164 1
0.14 -0.06 -0.25 339.81 37.56 8.84 0.72 0.04 0.0 165 1
0.14 -0.06 -0.25 339.81 37.56 8.84 0.72 0.04 0.0 166 1
0.14 -0.06 -0.25 339.81 37.56 8.84 0.72 0.04 0.0 167 1
0.14 -0.06 -0.25 339.71 37.17 8.95 0.71 0.03 0.0 168 1
0.22 0.03 0.11 339.61 36.78 9.05 0.71 0.03 0.0 169 1
0.22 0.03 0.11 339.61 36.78 9.05 0.71 0.02 0.0 170 1
0.22 0.03 0.11 339.61 36.78 9.05 0.71 0.02 0.0 171 1
0.22 0.03 0.11 339.53 36.4 9.16 0.7 0.01 0.0 172 1
0.23 0.02 0.09 339.49 36.2 9.2 0.7 0.01 0.0 173 1
0.23 0.02 0.09 339.49 36.2 9.2 0.7 0.01 0.0 174 1
0.23 0.02 0.09 339.49 36.2 9.2 0.7 0.01 0.0 175 1
0.19 0.04 0.14 339.43 35.8 9.3 0.69 -0.01 0.0 176 1
0.19 0.05 0.28 339.43 35.62 9.33 0.68 -0.02 0.0 177 1
0.19 0.05 0.28 339.43 35.62 9.33 0.68 -0.03 0.0 178 1
0.19 0.05 0.28 339.43 35.62 9.33 0.68 -0.03 0.0 179 1
0.19 0.05 0.28 339.43 35.62 9.33 0.68 -0.03 0.0 180 1
0.13 0.03 0.37 339.41 35.43 9.37 0.68 -0.03 0.0 181 1
0.13 0.03 0.37 339.39 35.05 9.45 0.68 -0.04 0.0 182 1
0.11 -0.02 0.38 339.41 34.86 9.48 0.68 -0.04 0.0 183 1
0.11 -0.02 0.38 339.41 34.86 9.48 0.68 -0.04 0.0 184 1
0.11 -0.02 0.38 339.4 34.46 9.55 0.69 -0.04 0.0 185 1
0.05 -0.06 0.57 339.4 34.46 9.55 0.69 -0.04 0.0 186 1
0.05 -0.06 0.57 339.39 34.26 9.59 0.7 -0.05 0.0 187 1
0.0 0.0 0.6 339.39 34.26 9.59 0.71 -0.04 0.0 188 1
0.0 0.0 0.6 339.39 34.26 9.59 0.71 -0.04 0.0 189 1
0.03 -0.07 0.66 339.39 34.26 9.59 0.71 -0.04 0.0 190 1
0.03 -0.07 0.66 339.4 33.65 9.69 0.73 -0.04 0.0 191 1
-0.02 -0.1 0.69 339.39 33.42 9.73 0.75 -0.04 0.0 192 1
-0.02 -0.1 0.69 339.39 33.42 9.73 0.75 -0.04 0.0 193 1
0.01 -0.08 0.69 339.39 33.42 9.73 0.75 -0.04 0.0 194 1
0.01 -0.08 0.69 339.39 33.0 9.79 0.77 -0.04 0.0 195 1
-0.0 -0.07 0.54 339.39 32.78 9.81 0.78 -0.03 0.0 196 1
-0.0 -0.07 0.54 339.39 32.78 9.81 0.78 -0.03 0.0 197 1
0.02 -0.07 0.5 339.39 32.78 9.81 0.79 -0.02 0.0 198 1
0.02 -0.06 0.56 339.39 32.09 9.89 0.79 -0.02 0.0 199 1
-0.01 -0.04 0.61 339.38 31.88 9.92 0.79 -0.02 0.0 200 1
-0.02 -0.08 0.6 339.37 31.66 9.95 0.79 -0.02 0.0 201 1
-0.01 -0.02 0.66 339.37 31.43 9.99 0.81 -0.02 0.0 202 1
-0.04 -0.06 0.88 339.37 31.43 9.99 0.82 -0.01 0.0 203 1
-0.04 -0.06 0.88 339.34 31.2 10.04 0.82 -0.01 0.0 204 1
-0.05 -0.07 1.07 339.34 31.2 10.04 0.83 -0.01 0.0 205 1
-0.12 -0.1 1.09 339.28 30.71 10.16 0.86 -0.01 0.0 206 1
-0.11 -0.16 1.2 339.26 30.48 10.22 0.89 -0.01 0.0 207 1
-0.11 -0.16 1.2 339.26 30.48 10.22 0.89 -0.01 0.0 208 1
-0.11 -0.16 1.2 339.26 30.48 10.22 0.95 -0.0 0.0 209 1
-0.27 -0.25 1.67 339.22 30.23 10.3 0.99 0.01 0.0 210 1
-0.33 -0.32 1.81 339.13 29.7 10.46 1.03 0.02 0.0 211 1
-0.35 -0.4 1.82 339.1 29.42 10.54 1.03 0.02 0.0 212 1
-0.35 -0.4 1.82 339.1 29.42 10.54 1.03 0.02 0.0 213 1
-0.37 -0.42 1.7 339.0 28.82 10.68 1.11 0.05 0.0 214 1
-0.36 -0.36 1.55 338.96 28.51 10.73 1.14 0.08 0.0 215 1
-0.36 -0.36 1.55 338.96 28.51 10.73 1.14 0.08 0.0 216 1
-0.33 -0.27 1.05 338.88 27.86 10.78 1.19 0.11 0.0 217 1
-0.29 -0.18 0.72 338.84 27.52 10.78 1.21 0.13 0.0 218 1
-0.29 -0.18 0.72 338.84 27.52 10.78 1.21 0.13 0.0 219 1
-0.29 -0.18 0.72 338.84 27.52 10.78 1.21 0.16 0.0 220 1
-0.07 -0.01 -0.18 338.7 26.51 10.71 1.21 0.16 0.0 221 1
-0.07 -0.01 -0.18 338.7 26.51 10.71 1.19 0.18 0.0 222 1
-0.1 0.06 -0.28 338.67 26.18 10.66 1.19 0.18 0.0 223 1
0.06 0.11 -0.54 338.56 25.53 10.58 1.16 0.2 0.0 224 1
0.13 0.21 -0.66 338.51 25.19 10.55 1.15 0.2 0.0 225 1
0.13 0.21 -0.66 338.51 25.19 10.55 1.15 0.2 0.0 226 1
0.13 0.21 -0.66 338.51 25.19 10.55 1.15 0.2 0.0 227 1
0.22 0.35 -0.76 338.46 24.89 10.53 1.12 0.19 0.0 228 1
0.32 0.4 -0.8 338.34 24.28 10.51 1.11 0.18 0.0 229 1
0.35 0.39 -0.84 338.28 23.97 10.52 1.09 0.17 0.0 230 1
0.35 0.39 -0.84 338.28 23.97 10.52 1.09 0.17 0.0 231 1
0.34 0.44 -0.6 338.28 23.97 10.52 1.08 0.15 0.0 232 1
0.34 0.44 -0.6 338.15 23.36 10.58 1.05 0.12 0.0 233 1
0.37 0.4 -0.53 338.1 23.09 10.63 1.05 0.12 0.0 234 1
0.37 0.4 -0.53 338.1 23.09 10.63 1.05 0.12 0.0 235 1
0.37 0.4 -0.53 338.1 23.09 10.63 1.05 0.12 0.0 236 1
0.35 0.4 -0.43 338.1 23.09 10.63 1.03 0.07 0.0 237 1
0.28 0.37 -0.31 337.92 22.23 10.84 1.03 0.07 0.0 238 1
0.25 0.39 -0.26 337.92 22.23 10.84 1.02 0.05 0.0 239 1
0.25 0.39 -0.26 337.92 22.23 10.84 1.02 0.05 0.0 240 1
0.19 0.38 -0.18 337.92 22.23 10.84 1.0 0.02 0.0 241 1
0.15 0.33 -0.18 337.89 21.94 10.92 1.0 0.02 0.0 242 1
0.14 0.28 -0.29 337.78 21.1 11.14 0.98 0.01 0.0 243 1
0.14 0.28 -0.29 337.78 21.1 11.14 0.98 0.01 0.0 244 1
0.14 0.28 -0.29 337.78 21.1 11.14 0.98 0.01 0.0 245 1
0.14 0.21 -0.2 337.78 21.1 11.14 0.93 -0.02 0.0 246 1
0.12 0.26 -0.23 337.76 20.02 11.31 0.93 -0.02 0.0 247 1
0.09 0.27 -0.23 337.76 20.02 11.31 0.92 -0.02 0.0 248 1
0.09 0.27 -0.23 337.76 20.02 11.31 0.92 -0.02 0.0 249 1
0.09 0.27 -0.23 337.76 20.02 11.31 0.91 -0.03 0.0 250 1
0.09 0.24 -0.22 337.76 20.02 11.31 0.91 -0.04 0.0 251 1
0.12 0.24 -0.47 337.81 18.99 11.37 0.91 -0.04 0.0 252 1
0.11 0.23 -0.49 337.81 18.99 11.37 0.91 -0.05 0.0 253 1
0.11 0.23 -0.49 337.81 18.99 11.37 0.91 -0.05 0.0 254 1
0.12 0.26 -0.73 337.81 18.99 11.37 0.91 -0.06 0.0 255 1
0.1 0.26 -0.8 337.84 18.21 11.42 0.9 -0.07 0.0 256 1
0.1 0.26 -0.8 337.84 18.21 11.42 0.9 -0.07 0.0 257 1
0.1 0.26 -0.8 337.84 18.21 11.42 0.89 -0.07 0.0 258 1
0.14 0.32 -0.65 337.84 18.21 11.42 0.87 -0.09 0.0 259 1
0.16 0.28 -0.65 337.89 17.45 11.52 0.86 -0.1 0.0 260 1
0.16 0.28 -0.65 337.89 17.45 11.52 0.86 -0.1 0.0 261 1
0.16 0.28 -0.65 337.89 17.45 11.52 0.82 -0.12 0.0 262 1
0.16 0.22 -0.6 337.93 16.94 11.61 0.8 -0.13 0.0 263 1
0.1 0.2 -0.44 337.98 16.72 11.65 0.8 -0.13 0.0 264 1
0.1 0.2 -0.44 337.98 16.72 11.65 0.8 -0.13 0.0 265 1
0.07 0.24 -0.14 337.98 16.72 11.65 0.77 -0.16 0.0 266 1
-0.01 0.17 0.2 338.08 16.04 11.79 0.76 -0.17 0.0 267 1
-0.01 0.17 0.2 338.08 16.04 11.79 0.76 -0.17 0.0 268 1
-0.01 0.17 0.2 338.08 16.04 11.79 0.76 -0.17 0.0 269 1
-0.18 0.01 0.37 338.15 15.81 11.84 0.8 -0.19 0.0 270 1
-0.18 0.01 0.37 338.28 15.11 11.97 0.8 -0.19 0.0 271 1
-0.25 0.02 0.34 338.28 15.11 11.97 0.82 -0.19 0.0 272 1
-0.27 -0.07 0.31 338.28 15.11 11.97 0.82 -0.19 0.0 273 1
-0.29 -0.06 0.25 338.38 14.86 12.01 0.85 -0.18 0.0 274 1
-0.39 -0.11 0.18 338.48 14.36 12.07 0.87 -0.18 0.0 275 1
-0.39 -0.11 0.18 338.48 14.36 12.07 0.87 -0.18 0.0 276 1
-0.39 -0.11 0.18 338.48 14.36 12.07 0.87 -0.18 0.0 277 1
-0.37 -0.08 0.05 338.48 14.36 12.07 0.89 -0.16 0.0 278 1
-0.44 -0.07 0.05 338.63 13.58 12.12 0.89 -0.16 0.0 279 1
-0.47 -0.08 0.04 338.67 13.32 12.13 0.89 -0.13 0.0 280 1
-0.47 -0.08 0.04 338.67 13.32 12.13 0.89 -0.13 0.0 281 1
-0.47 -0.08 0.04 338.67 13.32 12.13 0.89 -0.13 0.0 282 1
-0.47 -0.08 0.04 338.76 12.8 12.12 0.89 -0.1 0.0 283 1
-0.35 -0.08 -0.21 338.76 12.8 12.12 0.89 -0.08 0.0 284 1
-0.29 -0.01 -0.27 338.82 12.29 12.09 0.88 -0.07 0.0 285 1
-0.29 -0.01 -0.27 338.82 12.29 12.09 0.88 -0.07 0.0 286 1
-0.29 -0.01 -0.27 338.88 11.78 12.06 0.88 -0.06 0.0 287 1
-0.2 0.11 -0.15 338.88 11.78 12.06 0.89 -0.05 0.0 288 1
-0.2 0.11 -0.15 338.9 11.52 12.05 0.89 -0.05 0.0 289 1
-0.2 0.11 -0.15 338.9 11.52 12.05 0.89 -0.05 0.0 290 1
-0.2 0.11 -0.15 338.93 10.98 12.04 0.89 -0.05 0.0 291 1
0.05 0.18 -0.15 338.93 10.98 12.04 0.92 -0.05 0.0 292 1
0.08 0.25 -0.14 338.96 10.48 12.05 0.93 -0.05 0.0 293 1
0.08 0.25 -0.14 338.96 10.48 12.05 0.93 -0.05 0.0 294 1
0.02 0.22 -0.17 338.99 9.93 12.08 0.95 -0.07 0.0 295 1
0.09 0.23 -0.3 339.01 9.66 12.1 0.95 -0.07 0.0 296 1
0.09 0.23 -0.3 339.01 9.66 12.1 0.95 -0.07 0.0 297 1
0.09 0.23 -0.3 339.01 9.66 12.1 0.95 -0.07 0.0 298 1
0.02 0.24 -0.27 339.05 9.1 12.15 0.95 -0.08 0.0 299 1
-0.01 0.15 -0.28 339.08 8.83 12.17 0.94 -0.09 0.0 300 1
-0.01 0.15 -0.28 339.08 8.83 12.17 0.93 -0.09 0.0 301 1
-0.01 0.14 -0.27 339.12 8.56 12.19 0.93 -0.09 0.0 302 1
-0.04 0.15 -0.29 339.15 8.29 12.21 0.92 -0.1 0.0 303 1
-0.06 0.13 -0.31 339.18 8.02 12.22 0.91 -0.1 0.0 304 1
-0.06 0.13 -0.31 339.18 8.02 12.22 0.91 -0.1 0.0 305 1
-0.11 0.09 -0.26 339.2 7.74 12.23 0.9 -0.09 0.0 306 1
-0.05 0.1 -0.26 339.24 7.49 12.23 0.89 -0.09 0.0 307 1
-0.05 0.1 -0.26 339.24 7.49 12.23 0.89 -0.08 0.0 308 1
0.01 0.13 -0.16 339.27 7.24 12.23 0.89 -0.08 0.0 309 1
0.07 0.15 -0.09 339.27 7.24 12.23 0.88 -0.08 0.0 310 1
0.07 0.15 -0.09 339.29 6.98 12.24 0.88 -0.08 0.0 311 1
0.12 0.21 0.03 339.31 6.72 12.24 0.88 -0.08 0.0 312 1
0.18 0.27 0.14 339.35 6.46 12.24 0.89 -0.08 0.0 313 1
0.18 0.27 0.14 339.35 6.46 12.24 0.9 -0.09 0.0 314 1
0.15 0.27 0.29 339.38 6.18 12.25 0.9 -0.09 0.0 315 1
0.15 0.27 0.29 339.38 6.18 12.25 0.9 -0.09 0.0 316 1
0.2 0.29 0.25 339.38 6.18 12.25 0.91 -0.1 0.0 317 1
0.25 0.28 0.24 339.43 5.66 12.24 0.92 -0.1 0.0 318 1
0.19 0.27 0.2 339.47 5.39 12.24 0.93 -0.11 0.0 319 1
0.19 0.27 0.2 339.47 5.39 12.24 0.93 -0.11 0.0 320 1
0.21 0.29 0.09 339.47 5.39 12.24 0.93 -0.12 0.0 321 1
0.22 0.31 0.07 339.55 4.84 12.21 0.93 -0.13 0.0 322 1
0.19 0.33 0.04 339.55 4.84 12.21 0.93 -0.14 0.0 323 1
0.19 0.33 0.04 339.59 4.54 12.19 0.93 -0.15 0.0 324 1
0.16 0.31 -0.07 339.63 4.28 12.16 0.93 -0.15 0.0 325 1
0.12 0.3 -0.04 339.68 4.01 12.13 0.93 -0.16 0.0 326 1
0.07 0.21 -0.07 339.73 3.73 12.1 0.93 -0.16 0.0 327 1
0.09 0.26 -0.06 339.78 3.45 12.07 0.94 -0.16 0.0 328 1
0.09 0.26 -0.06 339.78 3.45 12.07 0.94 -0.16 0.0 329 1
0.01 0.24 -0.04 339.78 3.45 12.07 0.94 -0.16 0.0 330 1
