-0.25 -0.15 -1.47 258.79 97.07 3.3 -0.26 0.19 0.0 66 1
-0.24 -0.16 -1.49 258.79 97.07 3.3 -0.28 0.19 0.0 67 1
-0.24 -0.16 -1.49 258.7 97.25 3.18 -0.3 0.19 0.0 68 1
-0.31 -0.12 -1.83 258.7 97.25 3.18 -0.31 0.19 0.0 69 1
-0.31 -0.12 -1.83 258.67 97.36 3.12 -0.31 0.19 0.0 70 1
-0.28 -0.1 -1.95 258.65 97.46 3.06 -0.33 0.19 0.0 71 1
-0.28 -0.1 -1.95 258.65 97.46 3.06 -0.33 0.19 0.0 72 1
-0.09 -0.15 -2.0 258.65 97.46 3.06 -0.33 0.19 0.0 73 1
-0.09 -0.15 -2.0 258.59 97.68 2.95 -0.37 0.19 0.0 74 1
-0.06 -0.18 -2.01 258.57 97.8 2.89 -0.37 0.19 0.0 75 1
-0.0 -0.17 -2.05 258.53 97.93 2.83 -0.38 0.18 0.0 76 1
0.06 -0.16 -2.02 258.49 98.06 2.77 -0.4 0.18 0.0 77 1
0.08 -0.22 -2.13 258.4 98.18 2.72 -0.41 0.16 0.0 78 1
0.08 -0.22 -2.13 258.4 98.18 2.72 -0.41 0.16 0.0 79 1
0.01 -0.38 -2.12 258.35 98.32 2.67 -0.46 0.15 0.0 80 1
-0.01 -0.53 -2.13 258.29 98.46 2.62 -0.46 0.15 0.0 81 1
0.0 -0.63 -2.14 258.23 98.61 2.57 -0.49 0.14 0.0 82 1
0.0 -0.61 -2.12 258.12 98.77 2.52 -0.52 0.15 0.0 83 1
-0.01 -0.67 -2.04 258.05 98.96 2.46 -0.56 0.15 0.0 84 1
-0.01 -0.67 -2.04 258.05 98.96 2.46 -0.59 0.16 0.0 85 1
-0.03 -0.61 -1.83 258.0 99.12 2.41 -0.63 0.16 0.0 86 1
0.09 -0.61 -1.76 257.93 99.31 2.36 -0.66 0.16 0.0 87 1
0.03 -0.54 -1.61 257.75 99.72 2.25 -0.69 0.16 0.0 88 1
0.05 -0.53 -1.51 257.69 99.93 2.19 -0.72 0.16 0.0 89 1
0.06 -0.58 -1.33 257.69 99.93 2.19 -0.73 0.15 0.0 90 1
0.06 -0.58 -1.33 257.61 100.16 2.13 -0.75 0.15 0.0 91 1
0.06 -0.71 -1.28 257.52 100.37 2.08 -0.76 0.15 0.0 92 1
-0.0 -0.77 -1.24 257.44 100.59 2.02 -0.76 0.15 0.0 93 1
0.02 -0.75 -1.15 257.36 100.82 1.96 -0.76 0.15 0.0 94 1
0.01 -0.74 -1.09 257.36 100.82 1.96 -0.76 0.16 0.0 95 1
0.08 -0.66 -1.07 257.17 101.27 1.84 -0.77 0.17 0.0 96 1
0.08 -0.66 -1.07 257.17 101.27 1.84 -0.77 0.18 0.0 97 1
0.19 -0.65 -0.97 257.09 101.51 1.77 -0.77 0.18 0.0 98 1
0.24 -0.66 -0.92 257.01 101.72 1.71 -0.77 0.18 0.0 99 1
0.28 -0.68 -0.9 256.94 101.95 1.65 -0.78 0.17 0.0 100 1
0.32 -0.68 -0.92 256.82 102.18 1.58 -0.78 0.17 0.0 101 1
0.27 -0.68 -1.02 256.82 102.18 1.58 -0.78 0.17 0.0 102 1
0.27 -0.68 -1.02 256.76 102.41 1.52 -0.79 0.17 0.0 103 1
0.35 -0.69 -1.12 256.7 102.64 1.46 -0.8 0.17 0.0 104 1
0.35 -0.63 -1.14 256.65 102.9 1.4 -0.81 0.17 0.0 105 1
0.46 -0.54 -1.17 256.59 103.12 1.35 -0.83 0.17 0.0 106 1
0.56 -0.5 -1.21 256.59 103.12 1.35 -0.85 0.17 0.0 107 1
0.65 -0.5 -1.16 256.51 103.62 1.24 -0.86 0.16 0.0 108 1
0.68 -0.54 -1.08 256.48 103.87 1.19 -0.88 0.15 0.0 109 1
0.68 -0.54 -1.08 256.48 103.87 1.19 -0.88 0.15 0.0 110 1
0.75 -0.52 -1.02 256.48 103.87 1.19 -0.9 0.14 0.0 111 1
0.73 -0.56 -0.96 256.4 104.42 1.1 -0.92 0.12 0.0 112 1
0.74 -0.56 -0.85 256.4 104.42 1.1 -0.95 0.11 0.0 113 1
0.74 -0.56 -0.85 256.37 104.67 1.07 -0.95 0.11 0.0 114 1
0.76 -0.55 -0.78 256.35 104.95 1.04 -0.97 0.09 0.0 115 1
0.8 -0.6 -0.7 256.35 104.95 1.04 -0.99 0.08 0.0 116 1
0.71 -0.67 -0.64 256.31 105.52 1.0 -1.0 0.06 0.0 117 1
0.71 -0.67 -0.64 256.31 105.52 1.0 -1.02 0.05 0.0 118 1
0.65 -0.73 -0.58 256.3 105.81 0.98 -1.02 0.05 0.0 119 1
0.65 -0.73 -0.58 256.3 105.81 0.98 -1.02 0.05 0.0 120 1
0.65 -0.73 -0.58 256.3 105.81 0.98 -1.03 0.04 0.0 121 1
0.68 -0.82 -0.22 256.28 106.4 0.96 -1.03 0.03 0.0 122 1
0.64 -0.8 -0.02 256.28 106.69 0.96 -1.03 0.03 0.0 123 1
0.65 -0.8 -0.1 256.28 106.69 0.96 -1.02 0.02 0.0 124 1
0.65 -0.8 -0.1 256.27 106.98 0.96 -1.02 0.02 0.0 125 1
0.65 -0.8 -0.1 256.27 107.27 0.95 -1.01 0.01 0.0 126 1
0.6 -0.79 -0.07 256.26 107.55 0.95 -0.99 0.01 0.0 127 1
0.59 -0.77 -0.09 256.25 107.85 0.95 -0.98 0.0 0.0 128 1
0.59 -0.77 -0.09 256.25 107.85 0.95 -0.98 0.0 0.0 129 1
0.64 -0.71 -0.04 256.25 107.85 0.95 -0.97 -0.0 0.0 130 1
0.64 -0.71 -0.04 256.25 108.38 0.96 -0.97 -0.01 0.0 131 1
0.65 -0.72 -0.03 256.23 108.65 0.97 -0.97 -0.01 0.0 132 1
0.6 -0.78 -0.09 256.24 108.93 0.98 -0.97 -0.02 0.0 133 1
0.6 -0.78 -0.09 256.24 108.93 0.98 -0.97 -0.02 0.0 134 1
0.6 -0.78 -0.09 256.26 109.21 1.0 -1.0 -0.02 0.0 135 1
0.62 -0.83 -0.18 256.29 109.51 1.02 -1.0 -0.02 0.0 136 1
0.58 -0.89 -0.19 256.33 109.77 1.04 -1.03 -0.03 0.0 137 1
0.58 -0.89 -0.19 256.33 109.77 1.04 -1.05 -0.03 0.0 138 1
0.59 -0.86 -0.16 256.38 110.07 1.07 -1.08 -0.03 0.0 139 1
0.56 -0.85 -0.15 256.45 110.36 1.13 -1.08 -0.03 0.0 140 1
0.55 -0.78 -0.11 256.53 110.66 1.19 -1.1 -0.03 0.0 141 1
0.55 -0.78 -0.11 256.53 110.66 1.19 -1.1 -0.03 0.0 142 1
0.61 -0.65 -0.0 256.69 111.29 1.32 -1.11 -0.04 0.0 143 1
0.61 -0.65 -0.0 256.69 111.29 1.32 -1.1 -0.05 0.0 144 1
0.61 -0.61 0.05 256.76 111.57 1.39 -1.1 -0.05 0.0 145 1
0.57 -0.58 0.09 256.82 111.86 1.45 -1.09 -0.06 0.0 146 1
0.57 -0.58 0.09 256.82 111.86 1.45 -1.09 -0.06 0.0 147 1
0.51 -0.68 0.07 256.82 111.86 1.45 -1.06 -0.08 0.0 148 1
0.48 -0.69 -0.11 256.91 112.45 1.57 -1.05 -0.09 0.0 149 1
0.39 -0.72 -0.03 256.94 112.73 1.62 -1.05 -0.09 0.0 150 1
0.39 -0.72 -0.03 256.94 112.73 1.62 -1.05 -0.09 0.0 151 1
0.48 -0.66 -0.0 256.96 113.04 1.67 -1.04 -0.09 0.0 152 1
0.51 -0.6 0.1 256.96 113.61 1.74 -1.03 -0.09 0.0 153 1
0.56 -0.6 0.11 256.96 113.61 1.74 -1.03 -0.1 0.0 154 1
0.56 -0.6 0.11 256.96 113.9 1.77 -1.03 -0.1 0.0 155 1
0.62 -0.57 0.22 256.95 114.19 1.8 -1.03 -0.1 0.0 156 1
0.69 -0.64 0.29 256.96 114.47 1.83 -1.02 -0.11 0.0 157 1
0.7 -0.61 0.39 256.97 114.76 1.89 -1.02 -0.11 0.0 158 1
0.7 -0.61 0.39 256.97 114.76 1.89 -1.02 -0.12 0.0 159 1
0.75 -0.58 0.47 256.98 114.99 1.96 -1.03 -0.13 0.0 160 1
0.85 -0.53 0.54 257.01 115.25 2.04 -1.03 -0.13 0.0 161 1
0.75 -0.57 0.61 257.04 115.51 2.12 -1.03 -0.14 0.0 162 1
0.75 -0.57 0.61 257.04 115.51 2.12 -1.04 -0.15 0.0 163 1
0.62 -0.72 0.36 257.12 116.03 2.29 -1.04 -0.15 0.0 164 1
0.57 -0.71 0.29 257.17 116.32 2.38 -1.05 -0.15 0.0 165 1
0.57 -0.71 0.29 257.17 116.32 2.38 -1.06 -0.15 0.0 166 1
0.7 -0.68 0.22 257.24 116.57 2.47 -1.06 -0.15 0.0 167 1
0.74 -0.62 0.22 257.29 116.85 2.58 -1.06 -0.16 0.0 168 1
0.77 -0.58 0.1 257.34 117.14 2.68 -1.06 -0.16 0.0 169 1
0.73 -0.52 -0.01 257.38 117.43 2.78 -1.06 -0.17 0.0 170 1
0.72 -0.5 -0.19 257.44 118.04 3.0 -1.05 -0.21 0.0 171 1
0.78 -0.55 -0.24 257.44 118.04 3.0 -1.05 -0.23 0.0 172 1
0.78 -0.55 -0.24 257.45 118.31 3.1 -1.06 -0.25 0.0 173 1
0.74 -0.53 -0.14 257.44 118.61 3.2 -1.06 -0.25 0.0 174 1
0.69 -0.63 -0.12 257.43 118.9 3.3 -1.06 -0.29 0.0 175 1
0.58 -0.74 -0.02 257.4 119.19 3.39 -1.06 -0.29 0.0 176 1
0.47 -0.73 0.07 257.37 119.47 3.48 -1.06 -0.3 0.0 177 1
0.47 -0.73 0.07 257.37 119.47 3.48 -1.07 -0.32 0.0 178 1
0.39 -0.81 0.2 257.33 119.78 3.58 -1.07 -0.32 0.0 179 1
0.28 -0.83 0.34 257.32 120.03 3.65 -1.07 -0.32 0.0 180 1
0.23 -0.83 0.41 257.29 120.3 3.74 -1.07 -0.32 0.0 181 1
0.13 -0.89 0.61 257.27 120.56 3.82 -1.08 -0.32 0.0 182 1
0.13 -0.89 0.61 257.26 120.82 3.89 -1.08 -0.31 0.0 183 1
0.0 -0.97 0.63 257.26 120.82 3.89 -1.08 -0.3 0.0 184 1
-0.11 -0.95 0.63 257.29 121.08 3.97 -1.08 -0.3 0.0 185 1
-0.18 -0.94 0.67 257.3 121.36 4.05 -1.08 -0.28 0.0 186 1
-0.12 -0.9 0.7 257.32 121.6 4.12 -1.08 -0.26 0.0 187 1
-0.05 -0.8 0.71 257.32 121.6 4.12 -1.07 -0.24 0.0 188 1
-0.05 -0.8 0.71 257.35 121.85 4.2 -1.06 -0.23 0.0 189 1
0.02 -0.75 0.7 257.39 122.11 4.28 -1.06 -0.23 0.0 190 1
0.02 -0.75 0.7 257.39 122.11 4.28 -1.06 -0.23 0.0 191 1
-0.06 -0.69 0.54 257.39 122.11 4.28 -1.03 -0.21 0.0 192 1
-0.06 -0.69 0.54 257.46 122.62 4.44 -1.01 -0.21 0.0 193 1
0.05 -0.64 0.49 257.5 122.9 4.53 -1.01 -0.21 0.0 194 1
0.04 -0.64 0.34 257.54 123.13 4.6 -1.0 -0.2 0.0 195 1
0.12 -0.57 0.25 257.54 123.13 4.6 -1.0 -0.2 0.0 196 1
0.15 -0.59 0.21 257.57 123.66 4.75 -0.98 -0.21 0.0 197 1
0.17 -0.58 0.24 257.58 123.94 4.83 -0.98 -0.21 0.0 198 1
0.17 -0.58 0.24 257.58 123.94 4.83 -0.98 -0.22 0.0 199 1
0.2 -0.57 0.22 257.58 124.21 4.9 -0.98 -0.22 0.0 200 1
0.13 -0.54 0.18 257.58 124.51 4.98 -0.98 -0.22 0.0 201 1
0.1 -0.5 0.14 257.57 124.77 5.05 -0.98 -0.23 0.0 202 1
0.11 -0.48 0.09 257.57 125.05 5.12 -0.99 -0.24 0.0 203 1
0.16 -0.46 0.05 257.57 125.05 5.12 -1.0 -0.24 0.0 204 1
0.16 -0.46 0.05 257.56 125.33 5.2 -1.02 -0.24 0.0 205 1
0.23 -0.33 0.05 257.55 125.61 5.28 -1.02 -0.24 0.0 206 1
0.24 -0.29 0.05 257.53 125.9 5.35 -1.04 -0.25 0.0 207 1
0.21 -0.29 -0.03 257.51 126.23 5.44 -1.05 -0.26 0.0 208 1
0.2 -0.28 0.02 257.51 126.23 5.44 -1.07 -0.27 0.0 209 1
0.2 -0.28 0.02 257.53 126.51 5.51 -1.08 -0.29 0.0 210 1
0.18 -0.32 0.18 257.5 126.81 5.59 -1.08 -0.29 0.0 211 1
0.19 -0.35 0.31 257.47 127.12 5.67 -1.1 -0.32 0.0 212 1
0.11 -0.5 0.51 257.43 127.43 5.75 -1.1 -0.32 0.0 213 1
0.01 -0.57 0.64 257.4 127.75 5.83 -1.1 -0.33 0.0 214 1
-0.15 -0.69 0.82 257.34 128.08 5.91 -1.09 -0.33 0.0 215 1
-0.2 -0.72 0.99 257.29 128.36 5.97 -1.08 -0.33 0.0 216 1
-0.32 -0.77 0.98 257.23 128.67 6.04 -1.06 -0.33 0.0 217 1
-0.32 -0.77 0.98 257.23 128.67 6.04 -1.04 -0.32 0.0 218 1
-0.43 -0.88 1.1 257.17 128.96 6.1 -1.04 -0.32 0.0 219 1
-0.47 -0.91 1.11 257.12 129.25 6.16 -1.02 -0.3 0.0 220 1
-0.48 -1.01 1.11 257.06 129.53 6.21 -1.01 -0.28 0.0 221 1
-0.48 -1.01 1.11 257.06 129.53 6.21 -0.99 -0.26 0.0 222 1
-0.45 -0.98 1.13 257.01 129.84 6.27 -0.99 -0.26 0.0 223 1
-0.45 -0.98 1.13 257.01 129.84 6.27 -0.98 -0.24 0.0 224 1
-0.28 -0.89 1.06 256.94 130.36 6.36 -0.97 -0.22 0.0 225 1
-0.18 -0.82 1.03 256.94 130.36 6.36 -0.95 -0.2 0.0 226 1
-0.18 -0.82 1.03 256.91 130.63 6.4 -0.95 -0.2 0.0 227 1
-0.04 -0.72 0.99 256.88 130.89 6.44 -0.94 -0.19 0.0 228 1
-0.04 -0.72 0.99 256.88 130.89 6.44 -0.94 -0.19 0.0 229 1
0.15 -0.62 1.04 256.86 131.15 6.49 -0.92 -0.19 0.0 230 1
0.15 -0.62 1.04 256.83 131.43 6.54 -0.92 -0.19 0.0 231 1
0.3 -0.42 0.86 256.81 131.66 6.59 -0.89 -0.22 0.0 232 1
0.18 -0.37 0.79 256.76 132.17 6.7 -0.88 -0.23 0.0 233 1
0.04 -0.4 0.75 256.73 132.41 6.76 -0.88 -0.25 0.0 234 1
0.04 -0.4 0.75 256.73 132.41 6.76 -0.89 -0.26 0.0 235 1
-0.01 -0.56 0.47 256.71 132.66 6.83 -0.9 -0.27 0.0 236 1
-0.15 -0.66 0.52 256.68 132.94 6.91 -0.92 -0.26 0.0 237 1
-0.15 -0.66 0.52 256.72 133.17 6.99 -0.93 -0.26 0.0 238 1
-0.15 -0.68 0.49 256.7 133.43 7.07 -0.93 -0.26 0.0 239 1
-0.12 -0.64 0.5 256.69 133.69 7.15 -0.93 -0.26 0.0 240 1
-0.12 -0.64 0.5 256.69 133.69 7.15 -0.93 -0.26 0.0 241 1
-0.15 -0.65 0.55 256.69 134.21 7.32 -0.92 -0.26 0.0 242 1
-0.15 -0.65 0.55 256.69 134.21 7.32 -0.92 -0.26 0.0 243 1
-0.11 -0.69 0.61 256.64 134.73 7.47 -0.89 -0.26 0.0 244 1
-0.15 -0.73 0.64 256.6 134.97 7.53 -0.86 -0.27 0.0 245 1
-0.16 -0.66 0.58 256.59 135.22 7.59 -0.83 -0.26 0.0 246 1
-0.13 -0.64 0.6 256.59 135.22 7.59 -0.81 -0.27 0.0 247 1
-0.21 -0.61 0.57 256.54 135.45 7.64 -0.78 -0.27 0.0 248 1
-0.21 -0.61 0.57 256.48 135.68 7.68 -0.78 -0.27 0.0 249 1
-0.29 -0.58 0.59 256.4 135.92 7.71 -0.76 -0.27 0.0 250 1
-0.34 -0.58 0.57 256.4 135.92 7.71 -0.74 -0.26 0.0 251 1
-0.4 -0.63 0.6 256.3 136.33 7.77 -0.73 -0.26 0.0 252 1
-0.48 -0.69 0.51 256.22 136.55 7.79 -0.72 -0.26 0.0 253 1
-0.48 -0.69 0.51 256.22 136.55 7.79 -0.71 -0.25 0.0 254 1
-0.55 -0.69 0.49 256.15 136.75 7.81 -0.71 -0.25 0.0 255 1
-0.64 -0.76 0.41 256.11 136.96 7.83 -0.71 -0.24 0.0 256 1
-0.61 -0.74 0.34 256.04 137.18 7.85 -0.71 -0.23 0.0 257 1
-0.59 -0.75 0.29 256.04 137.18 7.85 -0.71 -0.22 0.0 258 1
-0.59 -0.75 0.29 255.98 137.37 7.87 -0.71 -0.22 0.0 259 1
-0.67 -0.77 0.1 255.93 137.57 7.89 -0.71 -0.21 0.0 260 1
-0.75 -0.67 -0.01 255.94 137.78 7.91 -0.72 -0.19 0.0 261 1
-0.71 -0.72 -0.04 255.94 137.78 7.91 -0.72 -0.17 0.0 262 1
-0.71 -0.72 -0.04 255.89 137.99 7.93 -0.72 -0.17 0.0 263 1
-0.72 -0.69 -0.11 255.85 138.2 7.94 -0.73 -0.16 0.0 264 1
-0.75 -0.66 -0.2 255.8 138.43 7.96 -0.74 -0.14 0.0 265 1
-0.67 -0.62 -0.29 255.8 138.43 7.96 -0.76 -0.12 0.0 266 1
-0.67 -0.62 -0.29 255.8 138.63 7.96 -0.77 -0.11 0.0 267 1
-0.59 -0.58 -0.33 255.76 138.85 7.96 -0.77 -0.11 0.0 268 1
-0.45 -0.54 -0.11 255.72 139.07 7.95 -0.78 -0.09 0.0 269 1
-0.36 -0.5 -0.02 255.67 139.3 7.93 -0.77 -0.08 0.0 270 1
-0.29 -0.56 0.01 255.65 139.52 7.89 -0.77 -0.07 0.0 271 1
-0.23 -0.49 0.05 255.65 139.52 7.89 -0.76 -0.06 0.0 272 1
-0.23 -0.49 0.05 255.65 139.52 7.89 -0.76 -0.06 0.0 273 1
-0.17 -0.43 0.19 255.65 139.52 7.89 -0.75 -0.06 0.0 274 1
-0.09 -0.37 0.24 255.46 140.18 7.75 -0.75 -0.07 0.0 275 1
-0.06 -0.35 0.24 255.4 140.4 7.69 -0.75 -0.07 0.0 276 1
-0.1 -0.32 0.2 255.32 140.63 7.62 -0.77 -0.08 0.0 277 1
-0.12 -0.35 0.24 255.25 140.85 7.56 -0.77 -0.08 0.0 278 1
-0.1 -0.43 0.2 255.17 141.09 7.5 -0.78 -0.08 0.0 279 1
-0.1 -0.43 0.2 255.17 141.09 7.5 -0.81 -0.09 0.0 280 1
-0.08 -0.5 0.23 255.17 141.09 7.5 -0.84 -0.09 0.0 281 1
-0.11 -0.55 0.4 255.17 141.09 7.5 -0.84 -0.09 0.0 282 1
-0.11 -0.55 0.4 255.05 141.55 7.4 -0.84 -0.09 0.0 283 1
-0.08 -0.62 0.51 254.93 142.04 7.32 -0.88 -0.09 0.0 284 1
-0.08 -0.62 0.51 254.93 142.04 7.32 -0.9 -0.09 0.0 285 1
-0.07 -0.62 0.63 254.93 142.04 7.32 -0.91 -0.08 0.0 286 1
-0.08 -0.67 0.8 254.93 142.04 7.32 -0.91 -0.08 0.0 287 1
-0.0 -0.65 0.86 254.79 143.07 7.2 -0.89 -0.08 0.0 288 1
-0.0 -0.65 0.86 254.79 143.07 7.2 -0.87 -0.07 0.0 289 1
0.03 -0.58 0.95 254.77 143.56 7.13 -0.85 -0.07 0.0 290 1
0.03 -0.58 0.95 254.77 143.56 7.13 -0.85 -0.07 0.0 291 1
0.03 -0.58 0.95 254.77 143.56 7.13 -0.82 -0.07 0.0 292 1
-0.05 -0.57 0.76 254.77 143.56 7.13 -0.8 -0.08 0.0 293 1
-0.02 -0.56 0.8 254.64 144.25 6.99 -0.8 -0.08 0.0 294 1
0.05 -0.55 0.66 254.58 144.48 6.93 -0.77 -0.08 0.0 295 1
0.11 -0.44 0.62 254.58 144.48 6.93 -0.77 -0.08 0.0 296 1
0.11 -0.44 0.62 254.46 144.92 6.82 -0.76 -0.08 0.0 297 1
0.16 -0.49 0.6 254.46 144.92 6.82 -0.76 -0.08 0.0 298 1
0.2 -0.45 0.58 254.43 145.13 6.77 -0.76 -0.08 0.0 299 1
0.12 -0.43 0.45 254.43 145.13 6.77 -0.76 -0.08 0.0 300 1
0.09 -0.42 0.39 254.32 145.57 6.68 -0.77 -0.09 0.0 301 1
0.11 -0.43 0.28 254.26 145.8 6.65 -0.78 -0.1 0.0 302 1
0.11 -0.44 0.26 254.26 145.8 6.65 -0.8 -0.1 0.0 303 1
0.16 -0.43 0.24 254.26 145.8 6.65 -0.8 -0.1 0.0 304 1
0.16 -0.43 0.24 254.2 146.26 6.59 -0.8 -0.1 0.0 305 1
0.15 -0.52 0.13 254.15 146.5 6.56 -0.84 -0.11 0.0 306 1
0.18 -0.58 0.26 254.09 146.76 6.53 -0.85 -0.11 0.0 307 1
0.18 -0.58 0.26 254.09 146.76 6.53 -0.86 -0.11 0.0 308 1
0.19 -0.58 0.43 254.05 147.23 6.49 -0.87 -0.12 0.0 309 1
0.18 -0.58 0.4 254.0 147.48 6.47 -0.87 -0.12 0.0 310 1
0.13 -0.63 0.49 254.0 147.48 6.47 -0.87 -0.13 0.0 311 1
0.02 -0.61 0.52 254.0 147.97 6.43 -0.86 -0.13 0.0 312 1
-0.03 -0.63 0.46 254.0 147.97 6.43 -0.86 -0.14 0.0 313 1
-0.03 -0.63 0.46 253.95 148.24 6.41 -0.86 -0.14 0.0 314 1
-0.17 -0.69 0.4 253.9 148.46 6.4 -0.86 -0.14 0.0 315 1
-0.2 -0.7 0.43 253.85 148.71 6.39 -0.86 -0.14 0.0 316 1
-0.26 -0.77 0.51 253.85 148.96 6.37 -0.86 -0.14 0.0 317 1
-0.33 -0.8 0.47 253.8 149.2 6.36 -0.86 -0.13 0.0 318 1
-0.33 -0.8 0.47 253.8 149.2 6.36 -0.86 -0.13 0.0 319 1
-0.33 -0.8 0.47 253.8 149.2 6.36 -0.86 -0.13 0.0 320 1
-0.33 -0.86 0.37 253.8 149.2 6.36 -0.86 -0.12 0.0 321 1
-0.33 -0.86 0.37 253.71 149.71 6.33 -0.86 -0.12 0.0 322 1
